step,total_energy,total_revenue
19234,46260039.43882748,5994233.030159221
19235,46262428.46302449,5994574.660619394
19236,46264817.4872215,5994728.991582521
19237,46267202.96941851,5994883.093732447
19238,46269588.451622605,5995037.195882832
19239,46271973.9338267,5995191.298033216
19240,46274359.41603078,5995598.261297235
19241,46276781.12323488,5996011.404546252
19242,46279202.830366515,5996424.547782911
19243,46281624.53749816,5996837.6910195695
19244,46284046.24462981,5997017.381688737
19245,46286224.70376145,5997179.023356305
19246,46288403.163379595,5997340.665059972
19247,46290581.62299773,5997502.306763637
19248,46292760.08261586,5997863.277522362
19249,46295027.322234005,5998238.959127087
19250,46297294.56167458,5998614.640702392
19251,46299561.80111516,5998990.322277694
19252,46301829.040555745,5999243.11947532
19253,46304001.91099632,5999485.394529444
19254,46306174.781625636,5999727.6696046125
19255,46308347.652254954,5999969.944679782
19256,46310520.522884265,6000129.8679581
19257,46312703.23751358,6000290.515754816
19258,46314885.9521232,6000451.163550085
19259,46317068.66673283,6000611.811345354
19260,46319251.38134246,6000751.50508037
19261,46321387.06095209,6000888.188575386
19262,46323522.740655795,6001024.872076423
19263,46325658.42035949,6001161.555577461
19264,46327794.10006318,6001357.183838319
19265,46329924.92676689,6001552.367564377
19266,46332055.75348028,6001747.551291324
19267,46334186.58019369,6001942.735018272
19268,46336317.4069071,6002055.668834084
19269,46338438.274620496,6002168.074822893
19270,46340559.142353825,6002280.48081276
19271,46342680.01008715,6002392.886802626
19272,46344800.87782046,6002832.754770516
19273,46347030.14455379,6003295.104691007
19274,46349259.4110703,6003757.454566535
19275,46351488.67758683,6004219.804442061
19276,46353717.94410336,6004844.444919991
19277,46355999.42061988,6005483.714639921
19278,46358280.89703199,6006122.984330593
19279,46360562.373444095,6006762.254021265
19280,46362843.84985619,6007426.84810011
19281,46365102.6942683,6008084.849477356
19282,46367361.53872566,6008742.850867788
19283,46369620.38318304,6009400.852258219
19284,46371879.227640405,6009998.316617193
19285,46374076.52409777,6010579.501530167
19286,46376273.82067824,6011160.6864757
19287,46378471.1172587,6011741.871421231
19288,46380668.41383916,6012081.573472571
19289,46382789.94841963,6012409.562718713
19290,46384911.483151615,6012737.551988278
19291,46387033.017883606,6013065.541257842
19292,46389154.55261559,6013372.1030266145
19293,46391358.54234758,6013690.579542887
19294,46393562.53191466,6014009.05603533
19295,46395766.52148174,6014327.532527772
19296,46397970.511048816,6014577.685343635
19297,46400172.59161589,6014827.621487998
19298,46402374.672186784,6015077.557632796
19299,46404576.75275768,6015327.493777592
19300,46406778.83332858,6015550.78474748
19301,46408926.05889948,6015768.51342037
19302,46411073.28458008,6015986.242104383
19303,46413220.51026069,6016203.970788397
19304,46415367.73594129,6016389.705809768
19305,46417479.0816219,6016572.337211141
19306,46419590.42737426,6016754.96861872
19307,46421701.77312663,6016937.6000263
19308,46423813.118879,6017139.866949378
19309,46425897.89963136,6017339.588945454
19310,46427982.68043686,6017539.310946619
19311,46430067.46124235,6017739.032947786
19312,46432152.24204785,6017958.351888524
19313,46434218.622853346,6018175.7351492625
19314,46436285.00369564,6018393.118413872
19315,46438351.384537935,6018610.501678482
19316,46440417.76538023,6018753.081956601
19317,46442470.576222524,6018894.725904719
19318,46444523.387091964,6019036.369854709
19319,46446576.197961405,6019178.0138047
19320,46448629.00883083,6019497.431175984
19321,46450733.523700275,6019824.893689669
19322,46452838.03846629,6020152.356187263
19323,46454942.55323233,6020479.8186848555
19324,46457047.06799836,6020731.518650874
19325,46459182.72476438,6020986.94320009
19326,46461318.381468125,6021242.367741858
19327,46463454.03817186,6021497.792283626
19328,46465589.694875605,6021755.993179108
19329,46467925.819579355,6022038.430655792
19330,46470261.94388216,6022320.868084
19331,46472598.06818497,6022603.305512211
19332,46474934.19248778,6022797.904666635
19333,46477417.90779059,6023004.798151359
19334,46479901.62279822,6023211.691611494
19335,46482385.33780584,6023418.585071631
19336,46484869.05281347,6023604.615325701
19337,46487080.5858211,6023770.259147972
19338,46489292.11937308,6023935.903011017
19339,46491503.652925074,6024101.54687406
19340,46493715.18647707,6024423.54615923
19341,46496020.12302905,6024759.144921199
19342,46498325.05939424,6025094.743655971
19343,46500629.99575943,6025430.342390741
19344,46502934.93212461,6025719.842398208
19345,46505148.857489794,6025997.911424075
19346,46507362.78303699,6026275.980472804
19347,46509576.708584204,6026554.049521534
19348,46511790.63413142,6026804.444500922
19349,46513965.298678614,6027050.399061211
19350,46516139.96330435,6027296.353630382
19351,46518314.627930075,6027542.30819955
19352,46520489.2925558,6027741.072546342
19353,46522704.89718153,6027943.578809135
19354,46524920.501725376,6028146.085064442
19355,46527136.106269225,6028348.591319751
19356,46529351.710813075,6028475.1023392035
19357,46531477.77635692,6028596.500681757
19358,46533603.84207985,6028717.899034536
19359,46535729.907802776,6028839.297387315
19360,46537855.973525696,6028956.231002077
19361,46539953.28924863,6029071.583366837
19362,46542050.60502905,6029186.935734762
19363,46544147.92080948,6029302.288102685
19364,46546245.23658991,6029447.422354691
19365,46548388.552370325,6029595.739806695
19366,46550531.868058756,6029744.057252334
19367,46552675.18374717,6029892.374697972
19368,46554818.4994356,6030342.470992543
19369,46557050.04312403,6030811.095167112
19370,46559281.58663599,6031279.719304626
19371,46561513.13014797,6031748.343442138
19372,46563744.67365994,6032396.829986717
19373,46566034.82117191,6033062.346853696
19374,46568324.96856668,6033727.863686615
19375,46570615.11596143,6034393.3805195335
19376,46572905.2633562,6035290.431254061
19377,46575237.15575096,6036203.833505088
19378,46577569.04806223,6037117.235723414
19379,46579900.9403735,6038030.637941739
19380,46582232.83268478,6038762.852127479
19381,46584458.30399605,6039461.650119219
19382,46586683.77552017,6040160.44817779
19383,46588909.24704428,6040859.246236363
19384,46591134.718568385,6041057.980843467
19385,46593224.76609251,6041244.622087369
19386,46595314.81388746,6041431.26335546
19387,46597404.86168243,6041617.90462355
19388,46599494.90947739,6041880.832636155
19389,46601678.61327235,6042155.542573561
19390,46603862.31688,6042430.252487404
19391,46606046.02048765,6042704.962401248
19392,46608229.7240953,6042921.367428765
19393,46610412.13970295,6043137.644815482
19394,46612594.55531317,6043353.922202456
19395,46614776.9709234,6043570.199589429
19396,46616959.38653363,6043803.718059724
19397,46619112.24714385,6044034.074145018
19398,46621265.107813194,6044264.430236638
19399,46623417.968482524,6044494.786328254
19400,46625570.82915186,6044557.434573732
19401,46627639.4868212,6044617.632511911
19402,46629708.14465894,6044677.830454989
19403,46631776.80249669,6044738.028398068
19404,46633845.46033443,6045008.608843244
19405,46635944.04117216,6045283.103216819
19406,46638042.62195006,6045557.597582569
19407,46640141.20272796,6045832.091948318
19408,46642239.78350585,6046035.234567619
19409,46644304.623283744,6046235.111058119
19410,46646369.46312912,6046434.98755515
19411,46648434.3029745,6046634.864052182
19412,46650499.14281988,6046835.360001169
19413,46652554.29966526,6047034.915730856
19414,46654609.456530005,6047234.471462422
19415,46656664.61339475,6047434.02719399
19416,46658719.770259485,6047774.361170791
19417,46660827.98812424,6048123.482049191
19418,46662936.20588285,6048472.60291002
19419,46665044.42364147,6048821.7237708485
19420,46667152.641400106,6049390.310100348
19421,46669399.52615871,6049996.294919749
19422,46671646.41064001,6050602.279664352
19423,46673893.2951213,6051208.264408954
19424,46676140.179602586,6051496.539687904
19425,46678494.12908387,6051798.551406354
19426,46680848.07835103,6052100.56309733
19427,46683202.02761819,6052402.574788307
19428,46685555.97688535,6052612.782457864
19429,46688070.8111525,6052837.3571579205
19430,46690585.6450979,6053061.931829245
19431,46693100.47904329,6053286.506500568
19432,46695615.31298867,6053658.95340788
19433,46697987.70793406,6054010.305099292
19434,46700360.10316432,6054361.656832895
19435,46702732.49839459,6054713.008566497
19436,46705104.893624865,6055038.738431613
19437,46707395.06385513,6055353.178804229
19438,46709685.23424985,6055667.619199424
19439,46711975.404644564,6055982.059594618
19440,46714265.575039275,6056269.017945075
19441,46716479.155434,6056546.379568533
19442,46718692.73598189,6056823.741211185
19443,46720906.31652979,6057101.102853836
19444,46723119.89707769,6057346.367578543
19445,46725291.91662558,6057587.02734445
19446,46727463.9362566,6057827.687119567
19447,46729635.955887616,6058068.346894683
19448,46731807.97551863,6058191.283205799
19449,46733959.36414965,6058313.051802315
19450,46736110.75282193,6058434.820401166
19451,46738262.141494215,6058556.589000018
19452,46740413.5301665,6058653.831768004
19453,46742523.12783877,6058749.1855827905
19454,46744632.72559464,6058844.539401354
19455,46746742.32335049,6058939.89321992
19456,46748851.92110636,6059082.502028217
19457,46750960.73686222,6059225.057973312
19458,46753069.55261964,6059367.613918515
19459,46755178.36837707,6059510.169863718
19460,46757287.1841345,6059593.046322983
19461,46759388.89289192,6059675.643477151
19462,46761490.60166357,6059758.2406318765
19463,46763592.310435206,6059840.837786602
19464,46765694.01920684,6060235.748864792
19465,46767906.08197848,6060651.395459584
19466,46770118.14452941,6061067.042012904
19467,46772330.20708034,6061482.688566224
19468,46774542.269631274,6062143.210443932
19469,46776839.06418221,6062829.033296839
19470,46779135.85856368,6063514.856099146
19471,46781432.652945146,6064200.678901453
19472,46783729.44732661,6064922.791054986
19473,46786005.127708085,6065638.264966921
19474,46788280.80813178,6066353.738892131
19475,46790556.488555476,6067069.212817341
19476,46792832.168979175,6067617.651799452
19477,46795016.14840287,6068143.990840562
19478,46797200.12800997,6068670.329925873
19479,46799384.107617065,6069196.669011183
19480,46801568.087224156,6069954.073138924
19481,46803782.33483126,6070721.9742090665
19482,46805996.582377814,6071489.875258215
19483,46808210.82992438,6072257.776307361
19484,46810425.07747095,6072688.004605658
19485,46812683.20901751,6073126.759565156
19486,46814941.340476304,6073565.514507599
19487,46817199.47193509,6074004.269450043
19488,46819457.60339389,6074183.565087871
19489,46821613.13185269,6074354.714047499
19490,46823768.66051668,6074525.863023421
19491,46825924.18918069,6074697.011999343
19492,46828079.717844695,6074915.151500139
19493,46830226.73650868,6075132.429788936
19494,46832373.75518971,6075349.708079455
19495,46834520.77387072,6075566.986369974
19496,46836667.79255174,6075721.142311271
19497,46838768.236232765,6075871.954167568
19498,46840868.68000693,6076022.766030554
19499,46842969.12378111,6076173.577893539
19500,46845069.56755528,6076298.76434248
19501,46847140.08832944,6076422.167380621
19502,46849210.60916346,6076545.570422328
19503,46851281.12999748,6076668.973464035
19504,46853351.65083149,6076786.579047408
19505,46855409.13066551,6076903.44390198
19506,46857466.6105256,6077020.308758033
19507,46859524.0903857,6077137.173614087
19508,46861581.5702458,6077350.534275578
19509,46863637.302105896,6077563.7136694705
19510,46865693.03396949,6077776.893063726
19511,46867748.76583308,6077990.07245798
19512,46869804.497696675,6078207.980035522
19513,46871890.70456027,6078429.117963062
19514,46873976.91136291,6078650.255884143
19515,46876063.11816556,6078871.393805223
19516,46878149.324968204,6079312.0006819405
19517,46880352.85477085,6079777.386176258
19518,46882556.38433885,6080242.7716210205
19519,46884759.91390684,6080708.157065781
19520,46886963.44347484,6080998.141556931
19521,46889325.16704284,6081308.944378478
19522,46891686.89029444,6081619.7471583905
19523,46894048.61354606,6081930.5499383025
19524,46896410.33679767,6082159.400921383
19525,46898965.352049276,6082406.981899264
19526,46901520.36691431,6082654.562839685
19527,46904075.38177934,6082902.143780108
19528,46906630.39664436,6083190.604958368
19529,46908925.35050939,6083449.7052497305
19530,46911220.30489454,6083708.805599814
19531,46913515.25927968,6083967.905949897
19532,46915810.21366484,6084333.492183451
19533,46918139.25404998,6084704.508316805
19534,46920468.29436696,6085075.5244393
19535,46922797.33468394,6085446.540561794
19536,46925126.37500092,6085830.133502
19537,46927392.32631789,6086203.3356839055
19538,46929658.27776104,6086576.5378865935
19539,46931924.2292042,6086949.740089281
19540,46934190.18064736,6087228.452116788
19541,46936376.046090506,6087497.313566297
19542,46938561.911693834,6087766.175035506
19543,46940747.777297154,6088035.036504715
19544,46942933.64290048,6088155.477699458
19545,46945082.363503814,6088273.8722047005
19546,46947231.08418142,6088392.266714036
19547,46949379.80485904,6088510.661223373
19548,46951528.525536664,6088716.078920155
19549,46953708.08921427,6088924.445207734
19550,46955887.652830206,6089132.811489416
19551,46958067.21644613,6089341.1777711
19552,46960246.780062065,6089499.850002339
19553,46962360.379677996,6089653.720054378
19554,46964473.97942585,6089807.590116023
19555,46966587.579173714,6089961.460177667
19556,46968701.17892157,6090127.800477824
19557,46970857.742669426,6090297.522044781
19558,46973014.30633136,6090467.243604975
19559,46975170.869993284,6090636.965165168
19560,46977327.43365522,6090944.275486994
19561,46979499.591317154,6091253.807953819
19562,46981671.74894788,6091563.340416199
19563,46983843.90657863,6091872.8728785785
19564,46986016.06420938,6092327.93990222
19565,46988238.31584012,6092793.50161886
19566,46990460.567370676,6093259.063314511
19567,46992682.818901226,6093724.625010163
19568,46994905.07043178,6094302.6326332595
19569,46997141.23696233,6094884.2595478585
19570,46999377.40346505,6095465.886455216
19571,47001613.569967784,6096047.513362574
19572,47003849.736470506,6096648.147685206
19573,47006049.401973225,6097238.977839238
19574,47008249.06754896,6097829.808012878
19575,47010448.73312469,6098420.638186518
19576,47012648.3987004,6098737.170062864
19577,47014764.78127614,6099041.717515512
19578,47016881.16401842,6099346.264992128
19579,47018997.546760716,6099650.812468744
19580,47021113.929503016,6099956.841413279
19581,47023318.08024529,6100275.561610613
19582,47025522.23081206,6100594.281782566
19583,47027726.381378815,6100913.00195452
19584,47029930.531945564,6101059.7983822655
19585,47032068.58051232,6101202.192416812
19586,47034206.62921128,6101344.586460163
19587,47036344.677910246,6101486.9805035135
19588,47038482.7266092,6101634.078254
19589,47040597.77530816,6101779.593604489
19590,47042712.82405312,6101925.108958143
19591,47044827.872798085,6102070.624311795
19592,47046942.92154304,6102279.802632673
19593,47049063.513288,6102489.529156249
19594,47051184.10502187,6102699.255678729
19595,47053304.69675575,6102908.982201209
19596,47055425.288489625,6103103.864581551
19597,47057508.551223494,6103295.316426795
19598,47059591.81403203,6103486.7682789005
19599,47061675.076840565,6103678.220131003
19600,47063758.33964909,6103838.839693542
19601,47065819.545457624,6103997.758661379
19602,47067880.75131026,6104156.677632618
19603,47069941.95716291,6104315.596603856
19604,47072003.16301556,6104459.468772371
19605,47074056.0198682,6104602.758180686
19606,47076108.87673755,6104746.047590167
19607,47078161.73360689,6104889.336999647
19608,47080214.59047623,6105084.358402235
19609,47082296.70334558,6105282.159124822
19610,47084378.8161564,6105479.959841851
19611,47086460.92896724,6105677.76055888
19612,47088543.04177808,6105998.822354309
19613,47090704.3205889,6106332.091546941
19614,47092865.599241406,6106665.360715156
19615,47095026.87789391,6106998.629883372
19616,47097188.15654641,6107263.170390437
19617,47099527.8691989,6107549.551219104
19618,47101867.58149453,6107835.932004089
19619,47104207.29379017,6108122.312789074
19620,47106547.006085806,6108330.313212155
19621,47109059.88538143,6108553.708181537
19622,47111572.76433074,6108777.1031201305
19623,47114085.64328003,6109000.498058722
19624,47116598.52222933,6109316.115654754
19625,47118921.51317863,6109607.8833179865
19626,47121244.5045077,6109899.651028918
19627,47123567.49583678,6110191.418739851
19628,47125890.48716586,6110426.737761485
19629,47128116.878494926,6110652.271203119
19630,47130343.27001721,6110877.804664327
19631,47132569.66153948,6111103.338125533
19632,47134796.05306175,6111441.304358614
19633,47137044.77758403,6111782.660741095
19634,47139293.50206163,6112124.017116795
19635,47141542.22653925,6112465.373492497
19636,47143790.95101686,6112714.757037064
19637,47145963.06249446,6112955.644199929
19638,47148135.1741253,6113196.531379791
19639,47150307.285756126,6113437.418559649
19640,47152479.39738696,6113566.659201685
19641,47154636.0990178,6113694.9829487195
19642,47156792.800679445,6113823.3066975875
19643,47158949.50234111,6113951.630446455
19644,47161106.20400276,6114147.458957334
19645,47163279.051664405,6114344.753525012
19646,47165451.89929377,6114542.048089758
19647,47167624.746923134,6114739.342654505
19648,47169797.594552495,6114919.906292504
19649,47171920.64718186,6115096.331966004
19650,47174043.699910805,6115272.75764778
19651,47176166.75263976,6115449.183329555
19652,47178289.80536872,6115599.070852219
19653,47180435.07609767,6115750.526965683
19654,47182580.346782185,6115901.98307601
19655,47184725.6174667,6116053.4391863365
19656,47186870.88815121,6116315.805791054
19657,47189025.33583573,6116579.294742871
19658,47191179.783501886,6116842.783692441
19659,47193334.231168054,6117106.272642014
19660,47195488.67883422,6117789.6634417195
19661,47197801.09050038,6118523.160422226
19662,47200113.50185061,6119256.65730252
19663,47202425.91320084,6119990.154182813
19664,47204738.32455108,6120877.657659034
19665,47207064.48990132,6121770.439920454
19666,47209390.65522403,6122663.222171318
19667,47211716.82054677,6123556.0044221785
19668,47214042.9858695,6124140.337151248
19669,47216232.738192216,6124690.402934717
19670,47218422.490787774,6125240.46878672
19671,47220612.24338333,6125790.534638723
19672,47222801.99597888,6126364.687769276
19673,47224975.464574434,6126934.571235031
19674,47227148.93320254,6127504.454709322
19675,47229322.40183067,6128074.338183615
19676,47231495.87045879,6128491.20946649
19677,47233751.3340869,6128923.807390364
19678,47236006.79755104,6129356.405282782
19679,47238262.26101516,6129789.003175204
19680,47240517.724479295,6130157.09481255
19681,47242787.815943435,6130527.573739494
19682,47245057.9073783,6130898.052661667
19683,47247327.998813175,6131268.531583837
19684,47249598.090248056,6131502.123992486
19685,47251746.833682925,6131723.229691935
19686,47253895.5773605,6131944.335416357
19687,47256044.32103807,6132165.441140778
19688,47258193.06471564,6132374.08415187
19689,47260312.34539321,6132579.866305662
19690,47262431.626129694,6132785.648465176
19691,47264550.9068662,6132991.43062469
19692,47266670.18760269,6133220.524872305
19693,47268759.82133919,6133446.414279221
19694,47270849.45513498,6133672.303692546
19695,47272939.08893077,6133898.19310587
19696,47275028.72272656,6134096.7083164705
19697,47277093.240522355,6134292.83750707
19698,47279157.758368365,6134488.966702442
19699,47281222.27621439,6134685.095897815
19700,47283286.79406042,6134854.179909403
19701,47285340.68590643,6135022.393651592
19702,47287394.57777371,6135190.607395521
19703,47289448.469640985,6135358.821139451
19704,47291502.36150825,6135591.937866387
19705,47293591.32837553,6135829.035605823
19706,47295680.29517265,6136066.133337297
19707,47297769.261969775,6136303.2310687695
19708,47299858.2287669,6136679.662885612
19709,47302038.78156402,6137072.598499653
19710,47304219.33417798,6137465.534080688
19711,47306399.88679193,6137858.469661722
19712,47308580.43940588,6138014.161118357
19713,47310798.18301983,6138172.508012394
19714,47313015.926559396,6138330.85490112
19715,47315233.67009897,6138489.201789844
19716,47317451.41363855,6138643.556740198
19717,47319863.00117811,6138811.403232952
19718,47322274.58833,6138979.249698723
19719,47324686.175481886,6139147.096164493
19720,47327097.762633756,6139587.934295859
19721,47329546.241785645,6140035.516284822
19722,47331994.72086374,6140483.098260298
19723,47334443.199941844,6140930.680235776
19724,47336891.67901994,6141088.362288405
19725,47339052.658098035,6141227.529341035
19726,47341213.63775114,6141366.696430694
19727,47343374.61740424,6141505.863520353
19728,47345535.597057335,6141931.144316083
19729,47347844.19071043,6142385.475547013
19730,47350152.784068294,6142839.806719842
19731,47352461.37742617,6143294.137892671
19732,47354769.970784046,6143706.914385058
19733,47357018.71814191,6144108.990412645
19734,47359267.46561948,6144511.066461634
19735,47361516.213097036,6144913.142510622
19736,47363764.9605746,6145049.191733015
19737,47365923.502052166,6145179.783492407
19738,47368082.04371013,6145310.375262714
19739,47370240.58536811,6145440.967033021
19740,47372399.12702609,6145608.254011514
19741,47374553.505684055,6145775.218357508
19742,47376707.88435036,6145942.182704144
19743,47378862.263016656,6146109.147050784
19744,47381016.64168296,6146257.583740892
19745,47383126.69934926,6146402.9667141
19746,47385236.757104196,6146548.349693416
19747,47387346.814859144,6146693.73267273
19748,47389456.872614086,6146880.894795593
19749,47391627.466369025,6147073.426461657
19750,47393798.0600029,6147265.95811698
19751,47395968.65363677,6147458.489772305
19752,47398139.24727063,6147943.183330749
19753,47400382.4979045,6148444.101197292
19754,47402625.74839306,6148945.019031387
19755,47404868.998881616,6149445.936865481
19756,47407112.24937018,6149885.165311139
19757,47409323.092858724,6150318.048466199
19758,47411533.9364121,6150750.931633949
19759,47413744.77996546,6151183.814801699
19760,47415955.62351883,6151952.746189561
19761,47418255.56907221,6152752.667253023
19762,47420555.51444737,6153552.588254506
19763,47422855.45982254,6154352.5092559885
19764,47425155.40519771,6154957.16489512
19765,47427351.85057287,6155534.610384252
19766,47429548.29615504,6156112.055927803
19767,47431744.7417372,6156689.501471356
19768,47433941.18731937,6157129.010232345
19769,47436084.663901545,6157557.919896437
19770,47438228.14058964,6157986.829581727
19771,47440371.61727775,6158415.739267016
19772,47442515.09396585,6158669.955602226
19773,47444690.954653956,6158928.012679834
19774,47446866.81527729,6159186.069749761
19775,47449042.67590062,6159444.12681969
19776,47451218.53652396,6159804.666924977
19777,47453491.9401473,6160181.369905363
19778,47455765.343575545,6160558.072853424
19779,47458038.7470038,6160934.775801486
19780,47460312.15043205,6161208.493574247
19781,47462478.2588603,6161469.293029008
19782,47464644.367503144,6161730.092509606
19783,47466810.47614598,6161990.891990203
19784,47468976.584788814,6162140.353486559
19785,47471074.93543167,6162285.139680916
19786,47473173.28621001,6162429.925884622
19787,47475271.63698837,6162574.712088329
19788,47477369.987766735,6162686.344349738
19789,47479437.97854508,6162796.361459146
19790,47481505.96938416,6162906.378571785
19791,47483573.96022323,6163016.395684423
19792,47485641.95106231,6163176.044577199
19793,47487703.179901384,6163335.171443576
19794,47489764.408753976,6163494.298310997
19795,47491825.63760658,6163653.425178419
19796,47493886.86645919,6163867.380733319
19797,47495942.59831178,6164080.765699617
19798,47497998.33017538,6164294.150667057
19799,47500054.06203897,6164507.535634499
19800,47502109.79390256,6164786.087302016
19801,47504206.90276616,6165070.245553033
19802,47506304.01154699,6165354.403792837
19803,47508401.12032784,6165638.56203264
19804,47510498.229108684,6166106.846423402
19805,47512710.75188951,6166600.902760363
19806,47514923.27443953,6167094.959045781
19807,47517135.79698953,6167589.015331198
19808,47519348.319539554,6167868.23567701
19809,47521697.18608956,6168164.662635622
19810,47524046.05236688,6168461.0895598205
19811,47526394.91864421,6168757.516484018
19812,47528743.78492154,6168968.209789095
19813,47531260.57419886,6169193.96578727
19814,47533777.363140345,6169419.721755321
19815,47536294.15208182,6169645.477723372
19816,47538810.9410233,6170036.08336709
19817,47541198.79196478,6170406.677833206
19818,47543586.64316413,6170777.272339348
19819,47545974.49436349,6171147.866845487
19820,47548362.345562845,6171369.698221906
19821,47550573.87876219,6171575.149656126
19822,47552785.41231419,6171780.601123108
19823,47554996.94586618,6171986.052590088
19824,47557208.479418166,6172285.273079672
19825,47559435.284970164,6172586.559870857
19826,47561662.0904916,6172887.846657908
19827,47563888.89601305,6173189.133444959
19828,47566115.701534495,6173582.387300047
19829,47568362.01105595,6173979.085561534
19830,47570608.32053839,6174375.783816133
19831,47572854.63002083,6174772.482070731
19832,47575100.93950325,6174923.883329848
19833,47577272.360985704,6175070.237137764
19834,47579443.782617904,6175216.590955776
19835,47581615.20425013,6175362.944773788
19836,47583786.62588234,6175529.709955142
19837,47585940.03851455,6175695.092045295
19838,47588093.45118279,6175860.474138215
19839,47590246.86385101,6176025.856231136
19840,47592400.27651925,6176162.382594301
19841,47594505.27418748,6176295.839446466
19842,47596610.27195254,6176429.296304772
19843,47598715.269717604,6176562.753163077
19844,47600820.26748267,6176668.845050436
19845,47602937.45524772,6176775.551313795
19846,47605054.64298841,6176882.257575925
19847,47607171.8307291,6176988.963838056
19848,47609289.018469766,6177356.931067386
19849,47611488.70721046,6177739.236970517
19850,47613688.39578613,6178121.54284497
19851,47615888.084361814,6178503.848719423
19852,47618087.7729375,6179217.867631088
19853,47620406.32551318,6179970.469797154
19854,47622724.87785113,6180723.071886054
19855,47625043.43018907,6181475.673974953
19856,47627361.982527025,6182063.658847858
19857,47629593.387864985,6182629.543241562
19858,47631824.79337723,6183195.427679468
19859,47634056.19888947,6183761.312117373
19860,47636287.60440172,6184343.485815519
19861,47638482.876913965,6184916.232413963
19862,47640678.149498485,6185488.979031264
19863,47642873.42208299,6186061.725648562
19864,47645068.6946675,6186391.01653624
19865,47647188.021252014,6186708.915523916
19866,47649307.34798841,6187026.814534376
19867,47651426.674724825,6187344.713544836
19868,47653546.00146123,6187737.84865444
19869,47655794.63419763,6188154.9700270435
19870,47658043.26667543,6188572.091351673
19871,47660291.89915322,6188989.2126763025
19872,47662540.531631,6189229.366624932
19873,47664733.4811088,6189463.573629159
19874,47666926.430697955,6189697.780645282
19875,47669119.38028712,6189931.987661404
19876,47671312.329876274,6190217.72899287
19877,47673488.190465435,6190501.2436276395
19878,47675664.05108877,6190784.758266859
19879,47677839.91171211,6191068.27290608
19880,47680015.77233544,6191323.066185073
19881,47682149.86495878,6191572.968431264
19882,47684283.957665645,6191822.87068724
19883,47686418.050372526,6192072.7729432145
19884,47688552.14307939,6192239.658992892
19885,47690630.00078627,6192402.14746557
19886,47692707.85860561,6192564.635947042
19887,47694785.71642494,6192727.124428514
19888,47696863.57424429,6192859.899543171
19889,47698922.342063636,6192991.454806826
19890,47700981.10992115,6193123.010072922
19891,47703039.87777867,6193254.565339018
19892,47705098.6456362,6193346.798139035
19893,47707149.409493715,6193438.672359851
19894,47709200.173367254,6193530.546581386
19895,47711250.93724078,6193622.42080292
19896,47713301.70111431,6193788.1225239
19897,47715378.56998784,6193955.933528882
19898,47717455.43880915,6194123.744529644
19899,47719532.30763048,6194291.5555304075
19900,47721609.176451795,6194523.54177775
19901,47723738.92227311,6194761.434385991
19902,47725868.66798868,6194999.32698242
19903,47727998.41370425,6195237.219578849
19904,47730128.15941981,6195539.004546744
19905,47732514.12513538,6195877.095888639
19906,47734900.0903385,6196215.1871579215
19907,47737286.05554163,6196553.278427206
19908,47739672.020744756,6196730.317045276
19909,47742108.10294788,6196911.074344749
19910,47744544.18505078,6197091.831636784
19911,47746980.267153665,6197272.588928818
19912,47749416.34925656,6197656.028251813
19913,47751809.14535946,6198032.654358408
19914,47754201.94154891,6198409.28047863
19915,47756594.737738386,6198785.906598852
19916,47758987.53392785,6198937.370597646
19917,47761146.67311731,6199074.044108338
19918,47763305.81277409,6199210.717648611
19919,47765464.952430874,6199347.391188886
19920,47767624.09208765,6199562.441498701
19921,47769803.51774442,6199779.5122941155
19922,47771982.94336063,6199996.583085489
19923,47774162.36897684,6200213.653876864
19924,47776341.79459304,6200585.245944427
19925,47778581.296209246,6200967.080969991
19926,47780820.79770531,6201348.915975068
19927,47783060.299201354,6201730.750980145
19928,47785299.80069741,6201894.682489656
19929,47787481.87119347,6202054.410049966
19930,47789663.94180438,6202214.137618686
19931,47791846.0124153,6202373.865187405
19932,47794028.083026215,6202517.227226542
19933,47796166.131637126,6202657.697020279
19934,47798304.180336095,6202798.166819802
19935,47800442.22903505,6202938.636619322
19936,47802580.277734004,6203106.687247062
19937,47804699.19043297,6203273.233785201
19938,47806818.103170194,6203439.780326347
19939,47808937.01590743,6203606.326867494
19940,47811055.92864467,6203808.894925173
19941,47813236.11338189,6204017.320586052
19942,47815416.29799659,6204225.746235216
19943,47817596.48261127,6204434.171884379
19944,47819776.66722596,6204803.49515811
19945,47821972.514840655,6205175.471744037
19946,47824168.36242401,6205547.448324658
19947,47826364.21000737,6205919.42490528
19948,47828560.05759074,6206592.452189581
19949,47830863.5221741,6207298.46408438
19950,47833166.986542225,6208004.475913213
19951,47835470.450910345,6208710.487742043
19952,47837773.91527848,6209442.759064672
19953,47840052.10264661,6210166.994829001
19954,47842330.29006529,6210891.230609398
19955,47844608.47748397,6211615.466389798
19956,47846886.66490266,6212624.703416275
19957,47849185.437321335,6213643.059597749
19958,47851484.209698856,6214661.415760988
19959,47853782.98207636,6215679.7719242275
19960,47856081.754453875,6215893.787632573
19961,47858173.66483139,6216088.54448872
19962,47860265.57562262,6216283.301383384
19963,47862357.48641387,6216478.0582780475
19964,47864449.39720511,6216833.05553932
19965,47866680.848996334,6217211.732908293
19966,47868912.30050849,6217590.4102299055
19967,47871143.75202064,6217969.087551518
